"メーカーコード","メーカー名","車種コード","車種名","グレードID","グレード名","駆動方式","車両本体価格(税抜き)","認定型式","ミッション区分","積載量(kg)","乗車定員","燃料区分","排気量(cc)","車検サイクル[初回](年)","車検サイクル[2回目以降](年)","代表車種グレード(1=代表車種)","＊調達価格＊","＊登録法定費用＊","＊登録代行費用＊","＊資金管理料金＊","＊メンテナンス区分＊","＊区分状態(0=未確定、1=確定)＊"
"1","トヨタ","189","オーリス","7486","１５０Ｘ　Ｓパッケージ","４ＷＤ","2110909","DBA-NZE184H","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","189","オーリス","7487","１５０Ｘ","４ＷＤ","1932727","DBA-NZE184H","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","189","オーリス","7488","１５０Ｘ　Ｃパッケージ","４ＷＤ","1837273","DBA-NZE184H","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","1","0","0","0","0","2B","1"
"1","トヨタ","189","オーリス","7489","１５０Ｘ　Ｓパッケージ","ＦＦ","1930909","DBA-NZE181H","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","189","オーリス","7490","１５０Ｘ","ＦＦ","1752727","DBA-NZE181H","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","1","0","0","0","0","2B","1"
"1","トヨタ","189","オーリス","7491","１５０Ｘ　Ｃパッケージ","ＦＦ","1657273","DBA-NZE181H","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","1","0","0","0","0","2B","1"
"1","トヨタ","189","オーリス","64625","１８０Ｓ","ＦＦ","2200000","DBA-ZRE186H","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","0","0","0","0","0","2C","0"
"1","トヨタ","189","オーリス","64626","１２０Ｔ","ＦＦ","2398182","DBA-NRE185H","CVT","-","5","無鉛プレミアムガソリン","1196","3","2","0","0","0","0","0","2B","0"
"1","トヨタ","196","カローラルミオン","765","１．５Ｇ","ＦＦ","1742857","DBA-NZE151N","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","1","0","0","0","0","2B","1"
"1","トヨタ","196","カローラルミオン","768","１．５Ｘ","ＦＦ","1666667","DBA-NZE151N","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","1","0","0","0","0","2B","1"
"1","トヨタ","196","カローラルミオン","769","１．８Ｓ","ＦＦ","1923810","DBA-ZRE152N","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","196","カローラルミオン","770","１．８Ｓ　エアロツアラー","ＦＦ","2066667","DBA-ZRE152N","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","196","カローラルミオン","772","１．８Ｓ","４ＷＤ","2103810","DBA-ZRE154N","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","1","0","0","0","0","2C","1"
"1","トヨタ","196","カローラルミオン","773","１．８Ｓ　エアロツアラー","４ＷＤ","2246667","DBA-ZRE154N","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","196","カローラルミオン","5292","１．５Ｘ　エアロツアラー","ＦＦ","1809524","DBA-NZE151N","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","196","カローラルミオン","8096","１．８Ｓ　オンビーリミテッド","ＦＦ","2057143","DBA-ZRE152N","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","196","カローラルミオン","8097","１．５Ｇ　オンビーリミテッド","ＦＦ","1942857","DBA-NZE151N","CVT","-","5","無鉛レギュラーガソリン","1496","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","196","カローラルミオン","8098","１．８Ｓ　オンビーリミテッド","４ＷＤ","2237143","DBA-ZRE154N","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","198","ヴェルファイア","64363","Ｘ","ＦＦ","2960909","DBA-AGH30W","CVT","-","8","無鉛レギュラーガソリン","2493","3","2","1","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64364","Ｚ","ＦＦ","3313636","DBA-AGH30W","CVT","-","7","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64365","Ｚ","ＦＦ","3275455","DBA-AGH30W","CVT","-","8","無鉛レギュラーガソリン","2493","3","2","1","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64366","Ｚ　Ａエディション","ＦＦ","3476364","DBA-AGH30W","CVT","-","7","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64367","Ｚ　Ｇエディション","ＦＦ","3864545","DBA-AGH30W","CVT","-","7","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64368","Ｖ","ＦＦ","3699091","DBA-AGH30W","CVT","-","7","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64369","Ｖ","ＦＦ","3660909","DBA-AGH30W","CVT","-","8","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64370","ＺＡ","ＦＦ","3838182","DBA-GGH30W","AT","-","7","無鉛プレミアムガソリン","3456","3","2","0","0","0","0","0","2G","0"
"1","トヨタ","198","ヴェルファイア","64371","ＺＡ　Ｇエディション","ＦＦ","4245455","DBA-GGH30W","AT","-","7","無鉛プレミアムガソリン","3456","3","2","0","0","0","0","0","2G","0"
"1","トヨタ","198","ヴェルファイア","64372","ＶＬ","ＦＦ","4483636","DBA-GGH30W","AT","-","7","無鉛プレミアムガソリン","3456","3","2","0","0","0","0","0","2G","0"
"1","トヨタ","198","ヴェルファイア","64373","エグゼクティブラウンジ","ＦＦ","6039091","DBA-GGH30W","AT","-","7","無鉛プレミアムガソリン","3456","3","2","0","0","0","0","0","2G","0"
"1","トヨタ","198","ヴェルファイア","64374","Ｘ","４ＷＤ","3192727","DBA-AGH35W","CVT","-","8","無鉛レギュラーガソリン","2493","3","2","1","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64375","Ｚ","４ＷＤ","3545455","DBA-AGH35W","CVT","-","7","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64376","Ｚ","４ＷＤ","3507273","DBA-AGH35W","CVT","-","8","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64377","Ｚ　Ａエディション","４ＷＤ","3708182","DBA-AGH35W","CVT","-","7","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64378","Ｚ　Ｇエディション","４ＷＤ","4096364","DBA-AGH35W","CVT","-","7","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64379","Ｖ","４ＷＤ","3930909","DBA-AGH35W","CVT","-","7","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64380","Ｖ","４ＷＤ","3892727","DBA-AGH35W","CVT","-","8","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E","0"
"1","トヨタ","198","ヴェルファイア","64381","ＺＡ","４ＷＤ","4018182","DBA-GGH35W","AT","-","7","無鉛プレミアムガソリン","3456","3","2","0","0","0","0","0","2G","0"
"1","トヨタ","198","ヴェルファイア","64382","ＺＡ　Ｇエディション","４ＷＤ","4425455","DBA-GGH35W","AT","-","7","無鉛プレミアムガソリン","3456","3","2","0","0","0","0","0","2G","0"
"1","トヨタ","198","ヴェルファイア","64383","ＶＬ","４ＷＤ","4663636","DBA-GGH35W","AT","-","7","無鉛プレミアムガソリン","3456","3","2","0","0","0","0","0","2G","0"
"1","トヨタ","198","ヴェルファイア","64384","エグゼクティブラウンジ","４ＷＤ","6219091","DBA-GGH35W","AT","-","7","無鉛プレミアムガソリン","3456","3","2","0","0","0","0","0","2G","0"
"1","トヨタ","199","ｉＱ","809","１００Ｇ","ＦＦ","1428571","DBA-KGJ10","CVT","-","4","無鉛レギュラーガソリン","996","3","2","1","0","0","0","0","2A","1"
"1","トヨタ","199","ｉＱ","811","１００Ｘ","ＦＦ","1333333","DBA-KGJ10","CVT","-","4","無鉛レギュラーガソリン","996","3","2","0","0","0","0","0","2A","1"
"1","トヨタ","199","ｉＱ","4791","１３０Ｇ","ＦＦ","1600000","DBA-NGJ10","CVT","-","4","無鉛レギュラーガソリン","1329","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","199","ｉＱ","4792","１３０Ｇ　レザーパッケージ","ＦＦ","1695238","DBA-NGJ10","CVT","-","4","無鉛レギュラーガソリン","1329","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","199","ｉＱ","6432","１００Ｘ　２シーター","ＦＦ","1228571","DBA-KGJ10","CVT","-","2","無鉛レギュラーガソリン","996","3","2","1","0","0","0","0","2A","1"
"1","トヨタ","199","ｉＱ","7221","１３０Ｇ　Ｘパッケージ","ＦＦ","1514286","DBA-NGJ10","CVT","-","4","無鉛レギュラーガソリン","1329","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","199","ｉＱ","7222","１３０Ｇ　ＭＴ","ＦＦ","1552381","DBA-NGJ10","MT","-","4","無鉛レギュラーガソリン","1329","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","199","ｉＱ","7223","１３０Ｇ　ＭＴ　レザーパッケージ","ＦＦ","1647619","DBA-NGJ10","MT","-","4","無鉛レギュラーガソリン","1329","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","199","ｉＱ","9952","１３０Ｇ　レザーパッケージ　グランブルー","ＦＦ","1773636","DBA-NGJ10","CVT","-","4","無鉛レギュラーガソリン","1329","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","199","ｉＱ","9953","１３０Ｇ　ＭＴ　レザーＰＫＧグランブルー","ＦＦ","1726364","DBA-NGJ10","MT","-","4","無鉛レギュラーガソリン","1329","3","2","0","0","0","0","0","2B","1"
"1","トヨタ","204","クラウン　ハイブリッド","8063","アスリート　Ｇ","ＦＲ","5176818","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","8064","アスリート　Ｓ","ＦＲ","4466667","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","8065","アスリート","ＦＲ","3904762","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","8071","ロイヤルサルーン　Ｇ","ＦＲ","5104762","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","8072","ロイヤルサルーン","ＦＲ","4466667","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","1","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","8073","ロイヤル","ＦＲ","3904762","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","1","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63530","ロイヤル　Ｆｏｕｒ","４ＷＤ","4104762","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63531","ロイヤルサルーン　Ｆｏｕｒ","４ＷＤ","4666667","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63532","ロイヤルサルーン　Ｇ　Ｆｏｕｒ","４ＷＤ","5304762","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63533","アスリート　Ｆｏｕｒ","４ＷＤ","4104762","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63534","アスリート　Ｓ　Ｆｏｕｒ","４ＷＤ","4666667","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63535","アスリート　Ｇ　Ｆｏｕｒ","４ＷＤ","5376818","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63536","ロイヤルサルーン　ブラックスタイル","ＦＲ","4563586","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63537","ロイヤルサルーンＦｏｕｒブラックスタイル","４ＷＤ","4763586","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63538","アスリート　Ｓ　ブラックスタイル","ＦＲ","4642290","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","63539","アスリートＳ　Ｆｏｕｒ　ブラックスタイル","４ＷＤ","4842290","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","204","クラウン　ハイブリッド","64578","アスリート　Ｓ　空色エディション","ＦＲ","5138889","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","0"
"1","トヨタ","204","クラウン　ハイブリッド","64579","アスリートＳ　Ｆｏｕｒ　空色エディション","４ＷＤ","5338889","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","0"
"1","トヨタ","204","クラウン　ハイブリッド","64580","アスリート　Ｓ　若草色エディション","ＦＲ","5138889","DAA-AWS210","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","0"
"1","トヨタ","204","クラウン　ハイブリッド","64581","アスリートＳ　Ｆｏｕｒ　若草色エディション","４ＷＤ","5338889","DAA-AWS211","CVT","-","5","無鉛レギュラーガソリン","2493","3","2","0","0","0","0","0","2E-H","0"
"1","トヨタ","206","コンフォート","814","ＳＧ","ＦＲ","2216000","DBA-TSS11","AT","-","5","ＬＰＧ","1998","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","206","コンフォート","815","スタンダード","ＦＲ","1716000","DBA-TSS11","MT","-","5","ＬＰＧ","1998","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","206","コンフォート","816","スタンダード","ＦＲ","1896000","DBA-TSS11","AT","-","5","ＬＰＧ","1998","3","2","1","0","0","0","0","2C","1"
"1","トヨタ","206","コンフォート","817","スタンダード　ＤＸパッケージ","ＦＲ","1796000","DBA-TSS11","MT","-","5","ＬＰＧ","1998","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","206","コンフォート","818","スタンダード　ＤＸパッケージ","ＦＲ","1976000","DBA-TSS11","AT","-","5","ＬＰＧ","1998","3","2","0","0","0","0","0","2C","1"
"1","トヨタ","211","ＳＡＩ","5050","Ｇ","ＦＦ","3638095","DAA-AZK10","CVT","-","5","無鉛レギュラーガソリン","2362","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","211","ＳＡＩ","5052","Ｓ","ＦＦ","3057143","DAA-AZK10","CVT","-","5","無鉛レギュラーガソリン","2362","3","2","1","0","0","0","0","2E-H","1"
"1","トヨタ","211","ＳＡＩ","6785","Ｇ　Ａパッケージ","ＦＦ","4009524","DAA-AZK10","CVT","-","5","無鉛レギュラーガソリン","2362","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","211","ＳＡＩ","8641","Ｓ　Ｃパッケージ","ＦＦ","3152381","DAA-AZK10","CVT","-","5","無鉛レギュラーガソリン","2362","3","2","0","0","0","0","0","2E-H","1"
"1","トヨタ","214","FJ クルーザー","7432","カラーパッケージ","４ＷＤ","3095238","CBA-GSJ15W","AT","-","5","無鉛レギュラーガソリン","3955","3","2","0","0","0","0","0","2G","1"
"1","トヨタ","214","FJ クルーザー","7433","ブラックカラーパッケージ","４ＷＤ","3200000","CBA-GSJ15W","AT","-","5","無鉛レギュラーガソリン","3955","3","2","0","0","0","0","0","2G","1"
"1","トヨタ","214","FJ クルーザー","7434","オフロードパッケージ","４ＷＤ","3209524","CBA-GSJ15W","AT","-","5","無鉛レギュラーガソリン","3955","3","2","0","0","0","0","0","2G","1"
"1","トヨタ","214","FJ クルーザー","7435","ベースグレード","４ＷＤ","3000000","CBA-GSJ15W","AT","-","5","無鉛レギュラーガソリン","3955","3","2","1","0","0","0","0","2G","1"
"1","トヨタ","217","プリウスアルファ","6454","Ｓ","ＦＦ","2428182","DAA-ZVW41W","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","1","0","0","0","0","2C-H","1"
"1","トヨタ","217","プリウスアルファ","6455","Ｓ　ツーリングセレクション","ＦＦ","2714545","DAA-ZVW41W","CVT","-","5","無鉛レギュラーガソリン","1797","3","2","0","0","0","0","0","2C-H","1"
